time,us_dollar,rolling_mean,rev_rolling_mean
1999-01-04,1.1789,,
1999-01-05,1.179,,
1999-01-06,1.1743,,
1999-01-07,1.1632,,
1999-01-08,1.1659,,
1999-01-11,1.1569,,
1999-01-12,1.152,,
1999-01-13,1.1744,,
1999-01-14,1.1653,,
1999-01-15,1.1626,,
1999-01-18,1.1612,,
1999-01-19,1.1616,,
1999-01-20,1.1575,,
1999-01-21,1.1572,,
1999-01-22,1.1567,,
1999-01-25,1.1584,,
1999-01-26,1.1582,,
1999-01-27,1.1529,,
1999-01-28,1.141,,
1999-01-29,1.1384,,
1999-02-01,1.1338,,
1999-02-02,1.1337,,
1999-02-03,1.1337,,
1999-02-04,1.1263,,
1999-02-05,1.1292,,
1999-02-08,1.1246,,
1999-02-09,1.1333,,
1999-02-10,1.1342,,
1999-02-11,1.1312,,
1999-02-12,1.1244,1.1506666666666667,0.8690614136732329
1999-02-15,1.1238,1.14883,0.8704508064726721
1999-02-16,1.1176,1.1467833333333333,0.8720043018878894
1999-02-17,1.1253,1.14515,0.873248046107497
1999-02-18,1.1232,1.1438166666666667,0.874265980853575
1999-02-19,1.1163,1.1421633333333332,0.8755315205939607
1999-02-22,1.0992,1.14024,0.8770083491194837
1999-02-23,1.0969,1.1384033333333332,0.8784232887582316
1999-02-24,1.1037,1.1360466666666666,0.8802455298197844
1999-02-25,1.1031,1.1339733333333333,0.8818549524974133
1999-02-26,1.1018,1.1319466666666667,0.8834338484734263
1999-03-01,1.0986,1.12986,0.8850654063335279
1999-03-02,1.0887,1.12743,0.8869730271502444
1999-03-03,1.0899,1.1251766666666667,0.8887493223286417
1999-03-04,1.0866,1.1228233333333333,0.890612058293528
1999-03-05,1.0834,1.12038,0.892554311929881
1999-03-08,1.0908,1.1181266666666665,0.8943530548119177
1999-03-09,1.0863,1.11573,0.896274188199654
1999-03-10,1.0953,1.11381,0.897819197170074
1999-03-11,1.0891,1.11208,0.8992158837493706
1999-03-12,1.0932,1.1105733333333334,0.9004358109324913
1999-03-15,1.0949,1.1092766666666665,0.9014883572778659
1999-03-16,1.0901,1.1078233333333332,0.9026710034993547
1999-03-17,1.0966,1.1065866666666666,0.903679784080777
1999-03-18,1.1012,1.10575,0.9043635541487678
1999-03-19,1.0915,1.1044933333333333,0.9053925178362326
1999-03-22,1.0864,1.1032199999999999,0.9064375192617974
1999-03-23,1.0896,1.1017633333333334,0.9076359411730891
1999-03-24,1.0928,1.1003833333333333,0.9087742150462718
1999-03-25,1.0898,1.099003333333333,0.9099153475421672
1999-03-26,1.0815,1.0975733333333333,0.9111008527903982
1999-03-29,1.0692,1.0957533333333334,0.9126141528202819
1999-03-30,1.0711,1.0942033333333332,0.9139069216263889
1999-03-31,1.0742,1.0925,0.9153318077803203
1999-04-01,1.0772,1.0909666666666666,0.9166182895902717
1999-04-02,1.0772,1.0896633333333334,0.9177146458080324
1999-04-05,1.0752,1.0888633333333333,0.9183889009640023
1999-04-06,1.0726,1.0880533333333335,0.9190725944806626
1999-04-07,1.0812,1.0873033333333335,0.9197065522960473
1999-04-08,1.0818,1.0865933333333333,0.9203075054144758
1999-04-09,1.0778,1.0857933333333334,0.9209855773658584
1999-04-12,1.0867,1.0853966666666668,0.9213221587192393
1999-04-13,1.0765,1.0849900000000001,0.9216674808062746
1999-04-14,1.0787,1.0846166666666666,0.9219847257863762
1999-04-15,1.0786,1.0843500000000001,0.9222114630884861
1999-04-16,1.0668,1.0837966666666667,0.922682298955216
1999-04-19,1.0636,1.08289,0.9234548292070294
1999-04-20,1.0646,1.0821666666666667,0.9240720776220545
1999-04-21,1.0586,1.0809433333333334,0.9251178754359618
1999-04-22,1.0581,1.0799100000000001,0.92600309285033
1999-04-23,1.0634,1.0789166666666667,0.9268556422337221
1999-04-26,1.0614,1.0777999999999999,0.9278159213212099
1999-04-27,1.063,1.0768966666666666,0.9285942012387447
1999-04-28,1.0666,1.0758966666666665,0.9294572898884342
1999-04-29,1.0604,1.0745366666666667,0.9306336684648577
1999-04-30,1.0597,1.0734766666666666,0.9315526187496701
1999-05-03,1.0589,1.07256,0.9323487730290148
1999-05-04,1.0564,1.0714533333333334,0.9333117634614666
1999-05-05,1.0667,1.0705833333333332,0.9340702109441894
1999-05-06,1.0799,1.0702533333333333,0.9343582204836238
1999-05-07,1.0786,1.0701566666666666,0.9344426205508851
1999-05-10,1.0735,1.0703,0.934317481080071
1999-05-11,1.0732,1.07037,0.9342563786354251
1999-05-12,1.0645,1.0700466666666666,0.9345386805559883
1999-05-13,1.0622,1.0695466666666666,0.9349755659718759
1999-05-14,1.0676,1.0692266666666665,0.9352553870710296
1999-05-17,1.0685,1.0690033333333333,0.935450778139139
1999-05-18,1.069,1.0688833333333332,0.9355557981070589
1999-05-19,1.0634,1.0682900000000002,0.9360754102350484
1999-05-20,1.0639,1.0676933333333334,0.9365985239207263
1999-05-21,1.0572,1.0670066666666667,0.9372012670961131
1999-05-24,1.0585,1.0660666666666667,0.9380276405478081
1999-05-25,1.0627,1.0656066666666666,0.9384325673638179
1999-05-26,1.0535,1.0647666666666666,0.9391729017312087
1999-05-27,1.0473,1.0637233333333334,0.9400940720801462
1999-05-28,1.0479,1.0630933333333334,0.9406511814578838
1999-05-31,1.0456,1.0624933333333333,0.9411823760462811
1999-06-01,1.0434,1.0617866666666667,0.9418087751462944
1999-06-02,1.0382,1.0611066666666666,0.9424123242401016
1999-06-03,1.0382,1.0604433333333332,0.9430018262802037
1999-06-04,1.0315,1.05938,0.9439483471464442
1999-06-07,1.0316,1.0583866666666666,0.9448342760679778
1999-06-08,1.0385,1.05757,0.9455638870240268
1999-06-09,1.0466,1.0569033333333333,0.9461603237129854
1999-06-10,1.0474,1.05647,0.9465484112184918
1999-06-11,1.0474,1.05606,0.9469158949302123
1999-06-14,1.0437,1.0555533333333333,0.9473704155166642
1999-06-15,1.0392,1.05498,0.9478852679671652
1999-06-16,1.0345,1.0539066666666668,0.9488506256088457
1999-06-17,1.034,1.0523766666666667,0.9502301140592879
1999-06-18,1.0388,1.05105,0.9514295228580942
1999-06-21,1.0339,1.04973,0.9526259133300944
1999-06-22,1.0313,1.0483333333333333,0.9538950715421304
1999-06-23,1.028,1.0471166666666667,0.9550034220955959
1999-06-24,1.0321,1.0461133333333335,0.9559193713874212
1999-06-25,1.0443,1.0453366666666666,0.9566296025841755
1999-06-28,1.0388,1.0443466666666668,0.9575364502208716
1999-06-29,1.0364,1.0432599999999999,0.9585338266587429
1999-06-30,1.0328,1.04224,0.9594719066625729
1999-07-01,1.0264,1.04099,0.9606240213642782
1999-07-02,1.0241,1.0398866666666666,0.9616432559958458
1999-07-05,1.0232,1.03871,0.9627326202693726
1999-07-06,1.0221,1.0373566666666667,0.9639885992281664
1999-07-07,1.0222,1.0363133333333334,0.9649591178987049
1999-07-08,1.0182,1.0353433333333333,0.965863175822513
1999-07-09,1.0204,1.0344266666666668,0.9667190843236831
1999-07-12,1.0124,1.03332,0.9677544226377114
1999-07-13,1.0183,1.0324833333333334,0.9685386366204458
1999-07-14,1.0168,1.03177,0.9692082537774891
1999-07-15,1.0201,1.0311666666666668,0.9697753353806368
1999-07-16,1.0202,1.03079,0.9701297063417378
1999-07-19,1.0146,1.0302233333333333,0.9706633189567311
1999-07-20,1.041,1.0303066666666667,0.9705848097006716
1999-07-21,1.0462,1.0302933333333333,0.9705973703281914
1999-07-22,1.0499,1.0303766666666667,0.9705188717394609
1999-07-23,1.0496,1.0304499999999999,0.970449803483915
1999-07-26,1.0698,1.03132,0.9696311523096613
1999-07-27,1.0627,1.0321033333333334,0.9688952333584169
1999-07-28,1.0603,1.0329633333333335,0.9680885736505651
